0		0	0
3	1	0	0	-76.3	-4.5	-73.5	-4.5
0	1	0	0	0	0	0	0
3	1	0	0	-59.0	-4.5	-52.6	-4.5
0	1	0	0	0	0	0	0
3	1	0	0	-38.1	-4.5	-31.7	-4.5
0	1	0	0	0	0	0	0
3	1	0	0	17.7	-4.5	24.1	-4.5
0	1	0	0	0	0	0	0
3	1	0	0	38.7	-4.5	45.1	-4.5
0	1	0	0	0	0	0	0
3	1	0	0	59.6	-4.5	66.1	-4.5
0	1	0	0	0	0	0	0
3	1	0	0	78.8	-7.0	78.8	-15.8
0	1	0	0	0	0	0	0
3	1	0	0	78.8	-31.9	78.8	-36.4
0	1	0	0	0	0	0	0
3	1	0	0	72.95	-48.85	66.45	-52.6
0	1	0	0	0	0	0	0
3	1	0	0	72.55	-36.05	42.25	-14.65
0	1	0	0	0	0	0	0
3	1	0	0	25.45	-18.05	49.7	-61.4
0	1	0	0	0	0	0	0
3	1	0	0	49.7	-61.4	35.05	-70.75
0	1	0	0	0	0	0	0
3	1	0	0	0	-84.7	0	-7.0
0	1	0	0	0	0	0	0
3	1	0	0	-36.15	-11.95	-42.85	-57.75
0	1	0	0	0	0	0	0
3	1	0	0	-8.65	-86.0	-53.95	-59.85
0	1	0	0	0	0	0	0
3	1	0	0	-66.25	-52.75	-72.3	-49.2
0	1	0	0	0	0	0	0
3	1	0	0	-72.3	-49.2	-76.65	-41.65
0	1	0	0	0	0	0	0
3	1	0	0	-69.8	-38.65	-44.15	-19.8
0	1	0	0	0	0	0	0
3	1	0	0	-78.8	-29.2	-78.8	-25.8
