0		0	0
3	1	0	0	-24.98	79.57	-70.68	53.19
0	1	0	0	0	0	0	0
3	1	0	0	-73.41	30.26	-22.81	59.48
0	1	0	0	0	0	0	0
3	1	0	0	-16.28	38.24	-66.79	9.07
0	1	0	0	0	0	0	0
3	1	0	0	-69.53	-0.21	-74.19	-0.21
0	1	0	0	0	0	0	0
3	1	0	0	-81.40	12.77	-81.40	-9.55
0	1	0	0	0	0	0	0
3	1	0	0	-81.40	-20.30	-81.40	-32.96
0	1	0	0	0	0	0	0
3	1	0	0	-63.36	-13.44	-21.12	10.95
0	1	0	0	0	0	0	0
3	1	0	0	-10.28	-8.05	-55.75	-34.14
0	1	0	0	0	0	0	0
3	1	0	0	-73.41	-38.24	-58.12	-46.99
0	1	0	0	0	0	0	0
3	1	0	0	-55.97	-61.68	-16.58	-84.42
0	1	0	0	0	0	0	0
3	1	0	0	-38.70	-48.40	-8.63	-65.76
0	1	0	0	0	0	0	0
3	1	0	0	0.0	-73.25	0.0	-23.05
0	1	0	0	0	0	0	0
3	1	0	0	8.50	-27.68	44.25	-48.33
0	1	0	0	0	0	0	0
3	1	0	0	37.82	-60.23	19.96	-70.54
0	1	0	0	0	0	0	0
3	1	0	0	32.49	-75.55	48.43	-66.35
0	1	0	0	0	0	0	0
3	1	0	0	57.66	-58.22	57.66	-40.37
0	1	0	0	0	0	0	0
3	1	0	0	71.88	-39.95	12.15	-5.46
0	1	0	0	0	0	0	0
3	1	0	0	18.68	0.0	42.06	0.0
0	1	0	0	0	0	0	0
3	1	0	0	58.79	-2.0	76.45	-2.01
0	1	0	0	0	0	0	0
3	1	0	0	81.40	-19.65	81.40	-5.78
0	1	0	0	0	0	0	0
3	1	0	0	81.40	6.27	81.40	35.07
0	1	0	0	0	0	0	0
3	1	0	0	64.01	47.45	64.01	10.08
0	1	0	0	0	0	0	0
3	1	0	0	41.01	10.89	41.01	58.69
0	1	0	0	0	0	0	0
3	1	0	0	51.53	64.24	33.77	74.50
0	1	0	0	0	0	0	0
3	1	0	0	20.72	59.38	20.84	14.95
0	1	0	0	0	0	0	0
3	1	0	0	0.0	0.0	0.0	84.88
0	1	0	0	0	0	0	0
