0	0	0	0	0	0	0	0
3	1	0	0	-8.677	-84.924	-69.495	-49.811
0	1	0	0	0	0	0	0
3	1	0	0	-77.885	-35.279	-77.885	35.279
0	1	0	0	0	0	0	0
3	1	0	0	-70.607	49.169	-8.39	85.09
0	1	0	0	0	0	0	0
3	1	0	0	8.39	85.09	69.495	49.811
0	1	0	0	0	0	0	0
3	1	0	0	77.885	34.362	77.885	-35.279
0	1	0	0	0	0	0	0
3	1	0	0	68.799	-50.213	8.39	-85.09
0	1	0	0	0	0	0	0
3	1	0	-0	1.747	-76.36	1.747	-9.278
0	1	0	0	0	0	0	0
3	1	0	-0	1.747	9.278	1.747	76.35
0	1	0	0	0	0	0	0
3	1	0	-0	-67.904	37.191	-8.908	3.13
0	1	0	0	0	0	0	0
3	1	0	-0	8.227	-4.75	66.76	-38.544
0	1	0	0	0	0	0	0
3	1	0	-0	66.761	38.545	16.953	9.788
0	1	0	0	0	0	0	0
3	1	0	-0	-8.227	-4.75	-66.761	-38.544
0	1	0	0	0	0	0	0
